x,y,code,title,major_group
5.210586,6.717676,3421,Athletes and Sports Players,3
5.2193117,6.709656,3422,"Sports Coaches, Instructors and Officials",3
5.2553687,6.6406665,3423,Fitness and Recreation Instructors and Programme Leaders,3
4.456462,5.7376704,343,"Artistic, Cultural and Culinary Associate Professionals",3
11.500308,5.039657,3431,Photographers,3
8.263314,6.298595,3432,Interior Designers and Decorators,3
3.7882836,7.042145,3433,"Gallery, Museum and Library Technicians",3
7.033466,7.197073,3434,Chefs,3
-22.359282,-1.0568638,3435,Other Artistic and Cultural Associate Professionals,3
11.172677,8.340324,35,Information and Communications Technicians,3
11.40029,8.749661,351,Information and Communications Technology Operations and User Support Technicians,3
11.262941,8.471469,3511,Information and Communications Technology Operations Technicians,3
11.304644,8.644238,3512,Information and Communications Technology User Support Technicians,3
11.345609,8.617971,3513,Computer Network and Systems Technicians,3
11.529317,8.834228,3514,Web Technicians,3
11.098225,8.144894,352,Telecommunications and Broadcasting Technicians,3
11.149979,8.166559,3521,Broadcasting and Audio-visual Technicians,3
11.171461,7.9605565,3522,Telecommunications Engineering Technicians,3
4.1456437,7.937812,4,Clerical Support Workers,4
3.7878478,7.9079785,41,General and Keyboard Clerks,4
3.875321,7.8430686,411,General Office Clerks,4
3.8539171,7.7793784,4110,General Office Clerks,4
3.9811485,7.934662,412,Secretaries (general),4
3.9187818,7.928105,4120,Secretaries (general),4
3.7844691,7.75985,413,Keyboard Operators,4
3.7473419,7.701994,4131,Typists and Word Processing Operators,4
4.4004984,8.760182,4132,Data Entry Clerks,4
5.812075,8.416409,42,Customer Services Clerks,4
5.2779346,9.263109,421,"Tellers, Money Collectors and Related Clerks",4
5.387375,9.388517,4211,Bank Tellers and Related Clerks,4
4.974592,9.177788,4212,"Bookmakers, Croupiers and Related Gaming Workers",4
8.884114,3.5927095,4213,Pawnbrokers and Money-lenders,4
5.418377,9.406306,4214,Debt Collectors and Related Workers,4
6.4541073,8.525183,422,Client Information Workers,4
6.823151,8.396843,4221,Travel Consultants and Clerks,4
6.243532,8.856615,4222,Contact Centre Information Clerks,4
11.208557,8.483211,4223,Telephone Switchboard Operators,4
6.794239,8.1829405,4224,Hotel Receptionists,4
6.20973,8.788542,4225,Inquiry Clerks,4
6.3399677,8.602638,4226,Receptionists (general),4
4.454746,6.2819505,4227,Survey and Market Research Interviewers,4
2.246802,5.347552,4229,Client Information Workers Not Elsewhere Classified,4
5.171458,8.735435,43,Numerical and Material Recording Clerks,4
4.739665,8.894248,431,Numerical Clerks,4
4.592335,8.811179,4311,Accounting and Bookkeeping Clerks,4
4.633763,8.88363,4312,"Statistical, Finance and Insurance Clerks",4
4.3637347,8.597565,4313,Payroll Clerks,4
7.8269954,6.901391,432,Material Recording and Transport Clerks,4
6.9095206,9.232982,4321,Stock Clerks,4
7.901262,6.711989,4322,Production Clerks,4
8.817448,8.692758,4323,Transport Clerks,4
3.7513297,7.683198,44,Other Clerical Support Workers,4
3.8557236,7.636587,441,Other Clerical Support Workers,4
3.7394285,7.295794,4411,Library Clerks,4
5.6827326,9.161857,4412,Mail Carriers and Sorting Clerks,4
3.6681714,7.8765736,4413,"Coding, Proofreading and Related Clerks",4
4.1135826,7.56247,4414,Scribes and Related Workers,4
