x,y,code,title,major_group
11.159842,5.3877463,7212,Welders and Flame Cutters,7
11.587422,5.3926845,7213,Sheet Metal Workers,7
12.27631,5.5543766,7214,Structural Metal Preparers and Erectors,7
12.588188,4.3004265,7215,Riggers and Cable Splicers,7
11.183489,5.591822,722,"Blacksmiths, Toolmakers and Related Trades Workers",7
11.227078,5.6855087,7221,"Blacksmiths, Hammersmiths and Forging Press Workers",7
11.257692,5.505777,7222,Toolmakers and Related Workers,7
12.008392,5.7984314,7223,Metal Working Machine Tool Setters and  Operators,7
11.935337,5.8627167,7224,"Metal Polishers, Wheel Grinders and Tool Sharpeners",7
12.470599,4.2137346,723,Machinery Mechanics and Repairers,7
12.641356,4.1822066,7231,Motor Vehicle Mechanics and Repairers,7
12.592991,4.1031632,7232,Aircraft Engine Mechanics and Repairers,7
12.3896675,4.188232,7233,Agricultural and Industrial Machinery Mechanics and Repairers,7
12.534359,4.148637,7234,Bicycle and Related Repairers,7
10.9047165,6.07807,73,Handicraft and Printing Workers,7
10.77119,6.0509114,731,Handicraft Workers,7
12.353212,4.8316402,7311,Precision-instrument Makers and Repairers,7
12.329585,4.9452,7312,Musical Instrument Makers and Tuners,7
11.467872,5.501333,7313,Jewellery and Precious Metal Workers,7
11.14263,5.6734424,7314,Potters and Related Workers,7
11.912567,5.981538,7315,"Glass Makers, Cutters, Grinders and Finishers",7
10.813406,5.261184,7316,"Sign Writers, Decorative Painters, Engravers and Etchers",7
10.913321,6.1842766,7317,"Handicraft Workers in Wood, Basketry and Related Materials",7
10.81356,6.335583,7318,"Handicraft Workers in Textile, Leather and Related Materials",7
10.722843,5.8810725,7319,Handicraft Workers Not Elsewhere Classified,7
11.087342,5.953383,732,Printing Trades Workers,7
8.772116,4.795237,7321,Pre-press Technicians,7
11.149309,6.016956,7322,Printers,7
11.07004,5.9798913,7323,Print Finishing and Binding Workers,7
12.484014,3.655889,74,Electrical and Electronics Trades Workers,7
12.429536,3.9068882,741,Electrical Equipment Installers and Repairers,7
12.152459,4.07643,7411,Building and Related Electricians,7
12.496791,3.8308892,7412,Electrical Mechanics and Fitters,7
12.299791,3.963825,7413,Electrical Line Installers and Repairers,7
12.379822,3.8672433,742,Electronics and Telecommunications Installers and Repairers,7
12.560817,3.8370292,7421,Electronics Mechanics and Servicers,7
11.256404,2.7388833,7422,Information and Communications Technology Installers and Servicers,7
11.328708,6.413061,75,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",7
11.573466,6.7181673,751,Food Processing and Related Trades Workers,7
